gutenberg_id,chunk_id,ci_flow,article_text
8547,75,"CI Flow: narrator or religious authority sends miracles and divine protections about None to public or religious community based on public record, classified as appropriate based on the explicit norm in the religious context of [""miracles and divine protections are to be shared as part of religious teachings and historical records""]","With ten trials our father Abraham was tried (4), and he stood firm in
them all, to make known how great was the love of our father Abraham
(5). 5. Ten miracles were wrought for our fathers in Egypt (6), and
ten at the Sea (7). 6. Ten plagues did the Holy One, blessed be He,
bring upon the Egyptians in Egypt, and ten at the Sea (8). 7. With
ten temptations did our fathers tempt the Holy One, blessed be He, in
the wilderness, as it is said, ""And they tempted me these ten times,
and have not hearkened to my voice"" (9). 8. Ten miracles were wrought
for our fathers in the Temple; no woman miscarried from the scent of
the holy flesh; the holy flesh never became putrid; no fly (10) was
seen in the slaughter-house; no unclean accident ever befell the
high-priest on the Day of Atonement; the rain never quenched the fire
of the wood-pile on the altar (11); neither did the wind overcome the
column of smoke that arose therefrom (12); nor was there ever found
any disqualifying defect in the omer (of new barley, offered on the
second day of Passover) or in the two loaves (the first fruits of the
wheat-harvest, offered on Pentecost) (13), or in the shewbread (14);
though the people stood closely pressed together, they found ample
space to prostrate themselves; never did serpent or scorpion injure
any one in Jerusalem; nor did any man ever say to his fellow, ""the
place is too strait for me (15) to lodge over night in Jerusalem.""  9. Ten things were created on the eve of Sabbath in the twilight (16):
the mouth of the earth (17); the mouth of the well (18); the mouth of
the ass (19); the rainbow (20); the manna (21); the rod (22); the
shamir (23); the shape of written characters; the writing, and the
tables of stone: some say, the destroying spirits also, and the
sepulchre of Moses (24), and the ram of Abraham our father (25); and
others say, tongs, also, made with tongs (26)."
8547,80,"CI Flow: wise man sends social communication about None to companion based on reciprocity, classified as appropriate based on the explicit norm in the social etiquette context of [""a wise man does not speak before him who is greater in wisdom"", ""a wise man does not interrupt the speech of his companion"", ""a wise man is not hasty to answer"", ""a wise man questions according to the subject-matter and answers to the point"", ""a wise man speaks upon the first thing first, and upon the last, last"", ""a wise man acknowledges when he does not understand"", ""a wise man acknowledges the truth""]","The wise man does not speak before him who is greater than he in
wisdom; and does not interrupt the speech of his companion; he is not
hasty to answer; he questions according to the subject-matter; and
answers to the point; he speaks upon the first thing first, and upon
the last, last; regarding that which he has not understood he says, ""I
do not understand it;"" and he acknowledges the truth. The reverse of
all this is to be found in an uncultured man. 11. Seven kinds of
punishment come into the world for seven important transgressions. If
some give their tithes (27) and others do not, a dearth ensues from
drought and some suffer hunger while others are full. If they all
determine to give no tithes, a dearth ensures from tumult (28) and
drought. If they further resolve not to give the dough-cake (29), an
exterminating dearth ensures. Pestilence comes into the world to
fulfil those death penalties threatened in the _Torah_, the execution
of which, however, is within the function of a human tribunal (30),
and for the violation of the law regarding the fruits of the seventh
year (31). The sword (32) comes into the world for the delay of
justice, and for the perversion of justice, and on account of the
offence of those who interpret the _Torah_, not according to its true
sense (33). Noxious beasts come into the world for vain swearing
(34), and for the profanation of the Divine Name (35). Captivity
comes into the world on account of idolatry, immortality, bloodshed,
and the neglect of the year of rest for the soil (31). 12."
8547,80,"CI Flow: text (authoritative source) sends religious and communal norms and their consequences about None to reader or listener based on public record, classified as appropriate based on the explicit norm in the religion context of [""religious and communal norms are to be followed, and failure to do so results in divine retribution"", ""the community is expected to be informed about the consequences of failing to follow these norms""]","The wise man does not speak before him who is greater than he in
wisdom; and does not interrupt the speech of his companion; he is not
hasty to answer; he questions according to the subject-matter; and
answers to the point; he speaks upon the first thing first, and upon
the last, last; regarding that which he has not understood he says, ""I
do not understand it;"" and he acknowledges the truth. The reverse of
all this is to be found in an uncultured man. 11. Seven kinds of
punishment come into the world for seven important transgressions. If
some give their tithes (27) and others do not, a dearth ensues from
drought and some suffer hunger while others are full. If they all
determine to give no tithes, a dearth ensures from tumult (28) and
drought. If they further resolve not to give the dough-cake (29), an
exterminating dearth ensures. Pestilence comes into the world to
fulfil those death penalties threatened in the _Torah_, the execution
of which, however, is within the function of a human tribunal (30),
and for the violation of the law regarding the fruits of the seventh
year (31). The sword (32) comes into the world for the delay of
justice, and for the perversion of justice, and on account of the
offence of those who interpret the _Torah_, not according to its true
sense (33). Noxious beasts come into the world for vain swearing
(34), and for the profanation of the Divine Name (35). Captivity
comes into the world on account of idolatry, immortality, bloodshed,
and the neglect of the year of rest for the soil (31). 12."
8547,80,"CI Flow: authoritative source sends religious laws and consequences about None to reader or listener based on public record, classified as appropriate based on the explicit norm in the religious context of [""religious laws and their consequences are to be known and understood by the community"", ""the _torah_ and its laws are to be respected and followed""]","The wise man does not speak before him who is greater than he in
wisdom; and does not interrupt the speech of his companion; he is not
hasty to answer; he questions according to the subject-matter; and
answers to the point; he speaks upon the first thing first, and upon
the last, last; regarding that which he has not understood he says, ""I
do not understand it;"" and he acknowledges the truth. The reverse of
all this is to be found in an uncultured man. 11. Seven kinds of
punishment come into the world for seven important transgressions. If
some give their tithes (27) and others do not, a dearth ensues from
drought and some suffer hunger while others are full. If they all
determine to give no tithes, a dearth ensures from tumult (28) and
drought. If they further resolve not to give the dough-cake (29), an
exterminating dearth ensures. Pestilence comes into the world to
fulfil those death penalties threatened in the _Torah_, the execution
of which, however, is within the function of a human tribunal (30),
and for the violation of the law regarding the fruits of the seventh
year (31). The sword (32) comes into the world for the delay of
justice, and for the perversion of justice, and on account of the
offence of those who interpret the _Torah_, not according to its true
sense (33). Noxious beasts come into the world for vain swearing
(34), and for the profanation of the Divine Name (35). Captivity
comes into the world on account of idolatry, immortality, bloodshed,
and the neglect of the year of rest for the soil (31). 12."
8547,80,"CI Flow: authoritative source sends religious and judicial principles about None to reader or listener based on public record, classified as appropriate based on the explicit norm in the religious and legal context of [""religious and legal principles are to be communicated to the public to ensure understanding and adherence""]","The wise man does not speak before him who is greater than he in
wisdom; and does not interrupt the speech of his companion; he is not
hasty to answer; he questions according to the subject-matter; and
answers to the point; he speaks upon the first thing first, and upon
the last, last; regarding that which he has not understood he says, ""I
do not understand it;"" and he acknowledges the truth. The reverse of
all this is to be found in an uncultured man. 11. Seven kinds of
punishment come into the world for seven important transgressions. If
some give their tithes (27) and others do not, a dearth ensues from
drought and some suffer hunger while others are full. If they all
determine to give no tithes, a dearth ensures from tumult (28) and
drought. If they further resolve not to give the dough-cake (29), an
exterminating dearth ensures. Pestilence comes into the world to
fulfil those death penalties threatened in the _Torah_, the execution
of which, however, is within the function of a human tribunal (30),
and for the violation of the law regarding the fruits of the seventh
year (31). The sword (32) comes into the world for the delay of
justice, and for the perversion of justice, and on account of the
offence of those who interpret the _Torah_, not according to its true
sense (33). Noxious beasts come into the world for vain swearing
(34), and for the profanation of the Divine Name (35). Captivity
comes into the world on account of idolatry, immortality, bloodshed,
and the neglect of the year of rest for the soil (31). 12."
8547,80,"CI Flow: authoritative source sends religious teachings or divine retribution about None to reader or listener based on public record, classified as appropriate based on the explicit norm in the religious context of [""divine retribution is a public and authoritative form of information""]","The wise man does not speak before him who is greater than he in
wisdom; and does not interrupt the speech of his companion; he is not
hasty to answer; he questions according to the subject-matter; and
answers to the point; he speaks upon the first thing first, and upon
the last, last; regarding that which he has not understood he says, ""I
do not understand it;"" and he acknowledges the truth. The reverse of
all this is to be found in an uncultured man. 11. Seven kinds of
punishment come into the world for seven important transgressions. If
some give their tithes (27) and others do not, a dearth ensues from
drought and some suffer hunger while others are full. If they all
determine to give no tithes, a dearth ensures from tumult (28) and
drought. If they further resolve not to give the dough-cake (29), an
exterminating dearth ensures. Pestilence comes into the world to
fulfil those death penalties threatened in the _Torah_, the execution
of which, however, is within the function of a human tribunal (30),
and for the violation of the law regarding the fruits of the seventh
year (31). The sword (32) comes into the world for the delay of
justice, and for the perversion of justice, and on account of the
offence of those who interpret the _Torah_, not according to its true
sense (33). Noxious beasts come into the world for vain swearing
(34), and for the profanation of the Divine Name (35). Captivity
comes into the world on account of idolatry, immortality, bloodshed,
and the neglect of the year of rest for the soil (31). 12."
8547,81,"CI Flow: religious authority sends legal matters (consequences of failing to follow religious and social laws) about None to public based on public record, classified as appropriate based on the explicit norm in the legal/religious context of [""citizens are expected to be informed about the consequences of failing to follow religious and social laws"", ""religious and legal teachings are to be shared publicly to ensure compliance and understanding""]","At four
periods pestilence grows apace: in the fourth year, in the seventh, at
the conclusion of the seventh year, and at the conclusion of the Feast
of Tabernacles in each year: in the fourth year, for default of giving
the tithe to the poor in the third year (36); in the seventh year, for
default of giving the title to the poor in the sixth year (37); at the
conclusion of the seventh year, for the violation of the law regarding
the fruits of the seventh year (31), and at the conclusion of the
Feast of Tabernacles in each year, for robbing the poor of the grants
legally assigned to them (38).        (27) See chapter I, n. 37.

      (28) Of war, when agriculture is neglected, and crops are
      destroyed, etc.

      (29) Num. XV, 20: ""Ye shall offer up a cake of the first of
      your dough for a heave offering.""  This commandment is
      observed in spirit to-day by the Jewish housewife, who takes a
      part of bread which is kneaded, and burns it, after reciting
      the blessing, ""Blessed art Thou, O Lord, our God, King of the
      universe, Who has sanctified us by Thy commandments, and
      commanded us to separate the _challah_.""  The ninth treatise
      of the _Order Zeraim_ of the _Mishnah_ is called _Challah._
      See Friedlander, _Jewish Religion_, p. 357.

      (30) The execution of which is in the hands of God.

      (31) That is, the Sabbatical year or the year of release
      (_ha-shemittah_).  See Ex. XXIII, 10 _et seq._, and Lev. XXV,
      1-7.  It is commanded that the land be allowed to lie fallow
      during that year, that there be no sowing, nor reaping, nor
      pruning of the vineyards, and that the servants, strangers,
      and animals, as well as the owner, shall share in the
      spontaneous growth of the fields and the vineyards.  See also
      Deut. XV, 1-11, and _Tractate Shebiit_ of the _Mishnah_.

      (32) _I.e._, war."
8547,81,"CI Flow: god sends legal matters (consequences, enforcement) about None to public based on state mandate, classified as appropriate based on the explicit norm in the religious context of [""god is the ultimate enforcer of laws and justice""]","At four
periods pestilence grows apace: in the fourth year, in the seventh, at
the conclusion of the seventh year, and at the conclusion of the Feast
of Tabernacles in each year: in the fourth year, for default of giving
the tithe to the poor in the third year (36); in the seventh year, for
default of giving the title to the poor in the sixth year (37); at the
conclusion of the seventh year, for the violation of the law regarding
the fruits of the seventh year (31), and at the conclusion of the
Feast of Tabernacles in each year, for robbing the poor of the grants
legally assigned to them (38).        (27) See chapter I, n. 37.

      (28) Of war, when agriculture is neglected, and crops are
      destroyed, etc.

      (29) Num. XV, 20: ""Ye shall offer up a cake of the first of
      your dough for a heave offering.""  This commandment is
      observed in spirit to-day by the Jewish housewife, who takes a
      part of bread which is kneaded, and burns it, after reciting
      the blessing, ""Blessed art Thou, O Lord, our God, King of the
      universe, Who has sanctified us by Thy commandments, and
      commanded us to separate the _challah_.""  The ninth treatise
      of the _Order Zeraim_ of the _Mishnah_ is called _Challah._
      See Friedlander, _Jewish Religion_, p. 357.

      (30) The execution of which is in the hands of God.

      (31) That is, the Sabbatical year or the year of release
      (_ha-shemittah_).  See Ex. XXIII, 10 _et seq._, and Lev. XXV,
      1-7.  It is commanded that the land be allowed to lie fallow
      during that year, that there be no sowing, nor reaping, nor
      pruning of the vineyards, and that the servants, strangers,
      and animals, as well as the owner, shall share in the
      spontaneous growth of the fields and the vineyards.  See also
      Deut. XV, 1-11, and _Tractate Shebiit_ of the _Mishnah_.

      (32) _I.e._, war."
8547,81,"CI Flow: authority (e.g., a religious or legal body) sends legal matters (laws and regulations) about None to community (including servants, strangers, and animals) based on state mandate, classified as appropriate based on the explicit norm in the legal/religious context of [""the land must lie fallow during the sabbatical year"", ""no sowing, reaping, or pruning of vineyards during the sabbatical year"", ""all members of the community, including servants, strangers, and animals, shall share in the spontaneous growth of the fields and vineyards""]","At four
periods pestilence grows apace: in the fourth year, in the seventh, at
the conclusion of the seventh year, and at the conclusion of the Feast
of Tabernacles in each year: in the fourth year, for default of giving
the tithe to the poor in the third year (36); in the seventh year, for
default of giving the title to the poor in the sixth year (37); at the
conclusion of the seventh year, for the violation of the law regarding
the fruits of the seventh year (31), and at the conclusion of the
Feast of Tabernacles in each year, for robbing the poor of the grants
legally assigned to them (38).        (27) See chapter I, n. 37.

      (28) Of war, when agriculture is neglected, and crops are
      destroyed, etc.

      (29) Num. XV, 20: ""Ye shall offer up a cake of the first of
      your dough for a heave offering.""  This commandment is
      observed in spirit to-day by the Jewish housewife, who takes a
      part of bread which is kneaded, and burns it, after reciting
      the blessing, ""Blessed art Thou, O Lord, our God, King of the
      universe, Who has sanctified us by Thy commandments, and
      commanded us to separate the _challah_.""  The ninth treatise
      of the _Order Zeraim_ of the _Mishnah_ is called _Challah._
      See Friedlander, _Jewish Religion_, p. 357.

      (30) The execution of which is in the hands of God.

      (31) That is, the Sabbatical year or the year of release
      (_ha-shemittah_).  See Ex. XXIII, 10 _et seq._, and Lev. XXV,
      1-7.  It is commanded that the land be allowed to lie fallow
      during that year, that there be no sowing, nor reaping, nor
      pruning of the vineyards, and that the servants, strangers,
      and animals, as well as the owner, shall share in the
      spontaneous growth of the fields and the vineyards.  See also
      Deut. XV, 1-11, and _Tractate Shebiit_ of the _Mishnah_.

      (32) _I.e._, war."
8547,84,"CI Flow: narrator sends moral and ethical behavior about None to reader based on social obligation, classified as appropriate based on the explicit norm in the religion context of [""moral and ethical teachings are to be shared for the betterment of the community"", ""the community expects individuals to be aware of and reflect on moral dispositions""]","As to almsgiving there are four
dispositions: he who desires to give, but that others should not give,
his eye is evil toward what appertains to others (41); he who desires
that others should give, but will not give himself, his eye is evil
against what is his own; he who gives and wishes others to give is a
saint; he who will not give and does not wish others to give is a
wicked man. 17. There are four characters among those who attend the
house of study: he who goes and does not practise (42) secures the
reward for going; he who practises (43) but does not go secures the
reward for practising; he who goes and practises is a saint; he who
neither goes nor practises is a wicked man. 18. There are four
qualities among those that sit before the wise: they are like a
sponge, a funnel, a strainer, or a sieve: a sponge, which sucks up
everything (44); a funnel, which lets in at one end and out at the
other; a strainer, which lets the wine pass out and retains the dregs;
a sieve, which lets out the bran and retains the fine flour.        (39) One who neither gives nor takes.  One who does no labor
      of love.  Cf. Ezek. XVI, 49.

      (40) He does not know the sacredness of the rights of
      property.

      (41) He does not want his neighbors to be blessed because of
      their liberality.

      (42) The duties of which he has learned.

      (43) The commands of the _Torah_.

      (44) The true and the untrue.

19. Whenever love depends upon some material cause, with the passing
away of that cause, the love, too, passes away (45); but if it be not
depending upon such a cause, it will not pass away for ever.  Which
love was that which depended upon a material cause?  Such was the love
of Ammon and Tamar (46).  And that which depended upon no such cause?
Such was the love of David and Jonathan (47).

      (45) Lasting love is disinterested love.

      (46) See II Sam. XII.

      (47) See I Sam. XVIII, 1."
8547,84,"CI Flow: text sends social reputation or character assessment about None to community based on public record, classified as appropriate based on the explicit norm in the religious context of [""participation in religious study is expected and rewarded"", ""practicing religious teachings is expected and rewarded"", ""those who neither participate nor practice are considered wicked""]","As to almsgiving there are four
dispositions: he who desires to give, but that others should not give,
his eye is evil toward what appertains to others (41); he who desires
that others should give, but will not give himself, his eye is evil
against what is his own; he who gives and wishes others to give is a
saint; he who will not give and does not wish others to give is a
wicked man. 17. There are four characters among those who attend the
house of study: he who goes and does not practise (42) secures the
reward for going; he who practises (43) but does not go secures the
reward for practising; he who goes and practises is a saint; he who
neither goes nor practises is a wicked man. 18. There are four
qualities among those that sit before the wise: they are like a
sponge, a funnel, a strainer, or a sieve: a sponge, which sucks up
everything (44); a funnel, which lets in at one end and out at the
other; a strainer, which lets the wine pass out and retains the dregs;
a sieve, which lets out the bran and retains the fine flour.        (39) One who neither gives nor takes.  One who does no labor
      of love.  Cf. Ezek. XVI, 49.

      (40) He does not know the sacredness of the rights of
      property.

      (41) He does not want his neighbors to be blessed because of
      their liberality.

      (42) The duties of which he has learned.

      (43) The commands of the _Torah_.

      (44) The true and the untrue.

19. Whenever love depends upon some material cause, with the passing
away of that cause, the love, too, passes away (45); but if it be not
depending upon such a cause, it will not pass away for ever.  Which
love was that which depended upon a material cause?  Such was the love
of Ammon and Tamar (46).  And that which depended upon no such cause?
Such was the love of David and Jonathan (47).

      (45) Lasting love is disinterested love.

      (46) See II Sam. XII.

      (47) See I Sam. XVIII, 1."
8547,84,"CI Flow: wise sends educational instruction about None to those who sit before the wise based on social obligation, classified as appropriate based on the explicit norm in the education context of [""the wise are expected to provide guidance and instruction to those who seek knowledge"", ""those who sit before the wise are expected to engage with the instruction in a manner that reflects their learning style""]","As to almsgiving there are four
dispositions: he who desires to give, but that others should not give,
his eye is evil toward what appertains to others (41); he who desires
that others should give, but will not give himself, his eye is evil
against what is his own; he who gives and wishes others to give is a
saint; he who will not give and does not wish others to give is a
wicked man. 17. There are four characters among those who attend the
house of study: he who goes and does not practise (42) secures the
reward for going; he who practises (43) but does not go secures the
reward for practising; he who goes and practises is a saint; he who
neither goes nor practises is a wicked man. 18. There are four
qualities among those that sit before the wise: they are like a
sponge, a funnel, a strainer, or a sieve: a sponge, which sucks up
everything (44); a funnel, which lets in at one end and out at the
other; a strainer, which lets the wine pass out and retains the dregs;
a sieve, which lets out the bran and retains the fine flour.        (39) One who neither gives nor takes.  One who does no labor
      of love.  Cf. Ezek. XVI, 49.

      (40) He does not know the sacredness of the rights of
      property.

      (41) He does not want his neighbors to be blessed because of
      their liberality.

      (42) The duties of which he has learned.

      (43) The commands of the _Torah_.

      (44) The true and the untrue.

19. Whenever love depends upon some material cause, with the passing
away of that cause, the love, too, passes away (45); but if it be not
depending upon such a cause, it will not pass away for ever.  Which
love was that which depended upon a material cause?  Such was the love
of Ammon and Tamar (46).  And that which depended upon no such cause?
Such was the love of David and Jonathan (47).

      (45) Lasting love is disinterested love.

      (46) See II Sam. XII.

      (47) See I Sam. XVIII, 1."
8547,84,"CI Flow: narrator sends social reputation or character assessment about None to public based on public record, classified as appropriate based on the explicit norm in the social etiquette context of [""social and moral instruction is a public good and should be shared"", ""historical examples are used to convey moral lessons""]","As to almsgiving there are four
dispositions: he who desires to give, but that others should not give,
his eye is evil toward what appertains to others (41); he who desires
that others should give, but will not give himself, his eye is evil
against what is his own; he who gives and wishes others to give is a
saint; he who will not give and does not wish others to give is a
wicked man. 17. There are four characters among those who attend the
house of study: he who goes and does not practise (42) secures the
reward for going; he who practises (43) but does not go secures the
reward for practising; he who goes and practises is a saint; he who
neither goes nor practises is a wicked man. 18. There are four
qualities among those that sit before the wise: they are like a
sponge, a funnel, a strainer, or a sieve: a sponge, which sucks up
everything (44); a funnel, which lets in at one end and out at the
other; a strainer, which lets the wine pass out and retains the dregs;
a sieve, which lets out the bran and retains the fine flour.        (39) One who neither gives nor takes.  One who does no labor
      of love.  Cf. Ezek. XVI, 49.

      (40) He does not know the sacredness of the rights of
      property.

      (41) He does not want his neighbors to be blessed because of
      their liberality.

      (42) The duties of which he has learned.

      (43) The commands of the _Torah_.

      (44) The true and the untrue.

19. Whenever love depends upon some material cause, with the passing
away of that cause, the love, too, passes away (45); but if it be not
depending upon such a cause, it will not pass away for ever.  Which
love was that which depended upon a material cause?  Such was the love
of Ammon and Tamar (46).  And that which depended upon no such cause?
Such was the love of David and Jonathan (47).

      (45) Lasting love is disinterested love.

      (46) See II Sam. XII.

      (47) See I Sam. XVIII, 1."
8547,85,"CI Flow: narrator sends historical and moral information about None to reader based on public record, classified as appropriate based on the explicit norm in the religious context of [""religious teachings and historical accounts are to be shared for the edification of the community""]","20. Every controversy that is in the Name of Heaven (48) shall in the
end lead to a permanent result, but every controversy that is not in
the Name of Heaven shall not lead to a permanent result.  Which
controversy was that which was in the Name of Heaven?  Such was the
controversy of Hillel and Shammai (49).  And that which was not in the
Name of Heaven?  Such was the controversy of Korah and all his company
(50).

      (48) _I.e._, a controversy to arrive at the truth.

      (49) See chapter I, n. 29.

      (50) See Num. XV, 1 _et seq._

21. Whosoever causes the multitude to be righteous, over him sin
prevails not; but he who causes the multitude to sin shall not have
the means to repent (51).  Moses was righteous and made the multitude
righteous; the righteousness of the multitude was laid upon him, as it
is said, ""He executed the justice of the Lord and his judgments with
Israel"" (52).  Jeroboam, the son of Nebat, sinned and caused the
multitude to sin; the sin of the multitude was laid upon him, as it is
said, ""For the sins of Jeroboam which he sinned and which he made
Israel to sin"" (53)."
8547,85,"CI Flow: narrator sends moral and historical context about None to reader based on public record, classified as appropriate based on the explicit norm in the religious context of [""moral and historical teachings are to be shared with the community""]","20. Every controversy that is in the Name of Heaven (48) shall in the
end lead to a permanent result, but every controversy that is not in
the Name of Heaven shall not lead to a permanent result.  Which
controversy was that which was in the Name of Heaven?  Such was the
controversy of Hillel and Shammai (49).  And that which was not in the
Name of Heaven?  Such was the controversy of Korah and all his company
(50).

      (48) _I.e._, a controversy to arrive at the truth.

      (49) See chapter I, n. 29.

      (50) See Num. XV, 1 _et seq._

21. Whosoever causes the multitude to be righteous, over him sin
prevails not; but he who causes the multitude to sin shall not have
the means to repent (51).  Moses was righteous and made the multitude
righteous; the righteousness of the multitude was laid upon him, as it
is said, ""He executed the justice of the Lord and his judgments with
Israel"" (52).  Jeroboam, the son of Nebat, sinned and caused the
multitude to sin; the sin of the multitude was laid upon him, as it is
said, ""For the sins of Jeroboam which he sinned and which he made
Israel to sin"" (53)."
8547,86,"CI Flow: maimonides sends philosophical and theological explanation about None to reader based on public record, classified as appropriate based on the explicit norm in the religious and legal context of [""scholarly and religious teachings are to be shared with the community for edification and guidance""]","(51) He who leads the people astray is punished by being
      prevented from repenting.  This does not mean, however, that
      man, in general, does not act in accordance with his own free
      will.  Maimonides, in discussing this problem, says, in the
      eighth chapter of the _Shemonah Perakim_, ""Just as some of
      man's undertakings, which are ordinarily subject to his own
      free will, are frustrated by way of punishment, as, for
      instance, a man's hand being prevented from working so that he
      can do nothing with it, as was the case of Jeroboam, the son
      of Nebat, or a man's eyes from seeing, as happened to the
      Sodomites, who had assembled about Lot, likewise how does God
      withhold man's ability to use his own free will in regard to
      repentance, so that it never occurs to him to repent, and he
      thus finally perishes in his own wickedness.""  See ed.
      Gorfinkle, p. 94 _et seq._

      (52) Deut. XXXIII, 21.

      (53) I Kings XV, 30.  Cf. _Sanhedrin_ X, 2: ""Three kings have
      no portion in the world to come . . . Jeroboam, Ahab, and
      Manasseh."""
8547,86,"CI Flow: author or editor sends bibliographic information about None to reader based on public record, classified as appropriate based on the explicit norm in the academic or scholarly context of [""bibliographic references are expected to be accurate and accessible to the reader""]","(51) He who leads the people astray is punished by being
      prevented from repenting.  This does not mean, however, that
      man, in general, does not act in accordance with his own free
      will.  Maimonides, in discussing this problem, says, in the
      eighth chapter of the _Shemonah Perakim_, ""Just as some of
      man's undertakings, which are ordinarily subject to his own
      free will, are frustrated by way of punishment, as, for
      instance, a man's hand being prevented from working so that he
      can do nothing with it, as was the case of Jeroboam, the son
      of Nebat, or a man's eyes from seeing, as happened to the
      Sodomites, who had assembled about Lot, likewise how does God
      withhold man's ability to use his own free will in regard to
      repentance, so that it never occurs to him to repent, and he
      thus finally perishes in his own wickedness.""  See ed.
      Gorfinkle, p. 94 _et seq._

      (52) Deut. XXXIII, 21.

      (53) I Kings XV, 30.  Cf. _Sanhedrin_ X, 2: ""Three kings have
      no portion in the world to come . . . Jeroboam, Ahab, and
      Manasseh."""
8547,86,"CI Flow: text (or narrator) sends religious and textual reference about None to reader based on public record, classified as appropriate based on the explicit norm in the religious context of [""religious texts are considered public and authoritative""]","(51) He who leads the people astray is punished by being
      prevented from repenting.  This does not mean, however, that
      man, in general, does not act in accordance with his own free
      will.  Maimonides, in discussing this problem, says, in the
      eighth chapter of the _Shemonah Perakim_, ""Just as some of
      man's undertakings, which are ordinarily subject to his own
      free will, are frustrated by way of punishment, as, for
      instance, a man's hand being prevented from working so that he
      can do nothing with it, as was the case of Jeroboam, the son
      of Nebat, or a man's eyes from seeing, as happened to the
      Sodomites, who had assembled about Lot, likewise how does God
      withhold man's ability to use his own free will in regard to
      repentance, so that it never occurs to him to repent, and he
      thus finally perishes in his own wickedness.""  See ed.
      Gorfinkle, p. 94 _et seq._

      (52) Deut. XXXIII, 21.

      (53) I Kings XV, 30.  Cf. _Sanhedrin_ X, 2: ""Three kings have
      no portion in the world to come . . . Jeroboam, Ahab, and
      Manasseh."""
8547,86,"CI Flow: talmudic tractate sanhedrin sends religious and historical information about None to public (jewish scholars and readers) based on public record, classified as appropriate based on the explicit norm in the religious and historical context of [""religious texts are considered public records and are meant to be shared for study and understanding""]","(51) He who leads the people astray is punished by being
      prevented from repenting.  This does not mean, however, that
      man, in general, does not act in accordance with his own free
      will.  Maimonides, in discussing this problem, says, in the
      eighth chapter of the _Shemonah Perakim_, ""Just as some of
      man's undertakings, which are ordinarily subject to his own
      free will, are frustrated by way of punishment, as, for
      instance, a man's hand being prevented from working so that he
      can do nothing with it, as was the case of Jeroboam, the son
      of Nebat, or a man's eyes from seeing, as happened to the
      Sodomites, who had assembled about Lot, likewise how does God
      withhold man's ability to use his own free will in regard to
      repentance, so that it never occurs to him to repent, and he
      thus finally perishes in his own wickedness.""  See ed.
      Gorfinkle, p. 94 _et seq._

      (52) Deut. XXXIII, 21.

      (53) I Kings XV, 30.  Cf. _Sanhedrin_ X, 2: ""Three kings have
      no portion in the world to come . . . Jeroboam, Ahab, and
      Manasseh."""
8547,87,"CI Flow: speaker (likely a religious or moral authority) sends moral or religious teachings about None to audience (followers, students, or community members) based on social obligation, classified as appropriate based on the explicit norm in the religious or moral instruction context of [""teachings and moral guidance are to be shared with the community to foster understanding and adherence to religious or moral principles.""]","22. Whosoever has these three attributes is of the disciples of
Abraham, our father, but whosoever has three other attributes is of
the disciples of Balaam, the wicked (54).  A good eye (55), a humble
mind, and a lowly spirit (are the tokens) of the disciples of Abraham,
our father; an evil eye, a haughty mind, and a proud spirit (are the
signs) of the disciples of Balaam, the wicked.  What is the difference
between the disciples of Abraham, our father, and those of Balaam, the
wicked?  The disciples of Abraham, our father, enjoy this world and
inherit the world to come, as it is said, ""That I may cause those that
love me to inherit substance, and may fill all their treasuries"" (56);
but the disciples of Balaam, the wicked, inherit _Gehinnom_ (57), and
descend into the pit of destruction, as it is said, ""But thou, O God,
wilt bring them down into the pit of destruction; bloodthirsty and
deceitful men shall not live out half their days; but I will trust in
thee"" (58).

      (54) See Num. XXII-XXIV.

      (55) See chapter II, note 30.

      (56) Prov. VIII, 21: ""Substance,"" _i.e._, in the future world;
      ""treasures,"" _i.e._, in this world.

      (57) See chapter I, n. 18.

      (58) Ps. LIV, 24."
8547,87,"CI Flow: text sends social reputation or character assessment about None to reader based on public record, classified as appropriate based on the explicit norm in the religious context of [""character assessments of religious figures and their disciples are part of the public record and are expected to be shared.""]","22. Whosoever has these three attributes is of the disciples of
Abraham, our father, but whosoever has three other attributes is of
the disciples of Balaam, the wicked (54).  A good eye (55), a humble
mind, and a lowly spirit (are the tokens) of the disciples of Abraham,
our father; an evil eye, a haughty mind, and a proud spirit (are the
signs) of the disciples of Balaam, the wicked.  What is the difference
between the disciples of Abraham, our father, and those of Balaam, the
wicked?  The disciples of Abraham, our father, enjoy this world and
inherit the world to come, as it is said, ""That I may cause those that
love me to inherit substance, and may fill all their treasuries"" (56);
but the disciples of Balaam, the wicked, inherit _Gehinnom_ (57), and
descend into the pit of destruction, as it is said, ""But thou, O God,
wilt bring them down into the pit of destruction; bloodthirsty and
deceitful men shall not live out half their days; but I will trust in
thee"" (58).

      (54) See Num. XXII-XXIV.

      (55) See chapter II, note 30.

      (56) Prov. VIII, 21: ""Substance,"" _i.e._, in the future world;
      ""treasures,"" _i.e._, in this world.

      (57) See chapter I, n. 18.

      (58) Ps. LIV, 24."
